playerID,Player_Name,teamID,Team_Name,leagueID,League_Name,season,Games_Played,Total_Goals,Total_Assists,Total_Shots,Shots_Converted_Perc,Goals_Per_Game
1303,Stephan Lichtsteiner,98,Juventus,2,Serie A,2015,26,0,1,16,0.0,0.0
1303,Stephan Lichtsteiner,98,Juventus,2,Serie A,2017,27,0,2,4,0.0,0.0
1303,Stephan Lichtsteiner,121,Augsburg,3,Bundesliga,2019,20,0,1,2,0.0,0.0
1305,Lukasz Skorupski,97,Bologna,2,Serie A,2018,38,0,0,0,,0.0
1305,Lukasz Skorupski,97,Bologna,2,Serie A,2019,37,0,0,0,,0.0
1305,Lukasz Skorupski,97,Bologna,2,Serie A,2020,28,0,0,0,,0.0
1305,Lukasz Skorupski,108,Empoli,2,Serie A,2015,31,0,0,1,0.0,0.0
1305,Lukasz Skorupski,108,Empoli,2,Serie A,2016,35,0,0,0,,0.0
1306,Vincent Laurini,108,Empoli,2,Serie A,2014,15,0,0,2,0.0,0.0
1306,Vincent Laurini,108,Empoli,2,Serie A,2016,24,0,0,2,0.0,0.0
1306,Vincent Laurini,110,Fiorentina,2,Serie A,2017,22,0,1,1,0.0,0.0
1306,Vincent Laurini,110,Fiorentina,2,Serie A,2018,15,0,0,2,0.0,0.0
1306,Vincent Laurini,230,Parma Calcio 1913,2,Serie A,2019,15,0,2,1,0.0,0.0
1306,Vincent Laurini,230,Parma Calcio 1913,2,Serie A,2020,14,0,0,2,0.0,0.0
1307,Andrea Costa,222,Benevento,2,Serie A,2017,16,0,0,9,0.0,0.0
1309,Manuel Pasqual,110,Fiorentina,2,Serie A,2015,17,0,2,4,0.0,0.0
1310,José Mauri,108,Empoli,2,Serie A,2016,14,0,0,4,0.0,0.0
1310,José Mauri,111,AC Milan,2,Serie A,2015,5,0,0,7,0.0,0.0
1310,José Mauri,111,AC Milan,2,Serie A,2018,5,0,0,4,0.0,0.0
1311,Rade Krunic,111,AC Milan,2,Serie A,2019,15,0,1,6,0.0,0.0
1312,Daniele Croce,108,Empoli,2,Serie A,2015,28,0,1,12,0.0,0.0
1313,Riccardo Saponara,101,Genoa,2,Serie A,2019,5,0,0,7,0.0,0.0
1313,Riccardo Saponara,110,Fiorentina,2,Serie A,2017,18,0,5,21,0.0,0.0
1314,Guido Marilungo,108,Empoli,2,Serie A,2016,20,0,4,10,0.0,0.0
1316,Frederic Veseli,108,Empoli,2,Serie A,2016,17,0,2,1,0.0,0.0
1316,Frederic Veseli,108,Empoli,2,Serie A,2018,31,0,0,5,0.0,0.0
1317,Andrés Tello,108,Empoli,2,Serie A,2016,18,0,0,8,0.0,0.0
1318,Manuel Pucciarelli,109,Chievo,2,Serie A,2018,10,0,0,1,0.0,0.0
1319,Levan Mchedlidze,108,Empoli,2,Serie A,2015,13,0,0,12,0.0,0.0
1319,Levan Mchedlidze,108,Empoli,2,Serie A,2018,11,0,1,4,0.0,0.0
1320,Federico Barba,108,Empoli,2,Serie A,2015,10,0,1,3,0.0,0.0
1320,Federico Barba,108,Empoli,2,Serie A,2016,11,0,0,4,0.0,0.0
1320,Federico Barba,109,Chievo,2,Serie A,2018,30,0,0,9,0.0,0.0
1320,Federico Barba,222,Benevento,2,Serie A,2020,32,0,2,13,0.0,0.0
1320,Federico Barba,231,Real Valladolid,4,La Liga,2019,5,0,0,1,0.0,0.0
1321,Alberto Pelagotti,108,Empoli,2,Serie A,2015,6,0,0,0,,0.0
1322,Raffaele Maiello,108,Empoli,2,Serie A,2015,12,0,0,4,0.0,0.0
1322,Raffaele Maiello,112,Frosinone,2,Serie A,2018,29,0,0,10,0.0,0.0
1323,Marco Zambelli,108,Empoli,2,Serie A,2015,19,0,0,0,,0.0
1323,Marco Zambelli,108,Empoli,2,Serie A,2016,10,0,0,1,0.0,0.0
1324,Federico Dimarco,94,Verona,2,Serie A,2019,13,0,3,13,0.0,0.0
1324,Federico Dimarco,108,Empoli,2,Serie A,2016,12,0,1,9,0.0,0.0
1325,Marcel Büchel,94,Verona,2,Serie A,2017,23,0,0,9,0.0,0.0
1325,Marcel Büchel,108,Empoli,2,Serie A,2016,15,0,0,9,0.0,0.0
1326,Assane Diousse,108,Empoli,2,Serie A,2015,15,0,0,5,0.0,0.0
1326,Assane Diousse,108,Empoli,2,Serie A,2016,33,0,0,10,0.0,0.0
1326,Assane Diousse,109,Chievo,2,Serie A,2018,14,0,0,7,0.0,0.0
1326,Assane Diousse,175,Saint-Etienne,5,Ligue 1,2018,7,0,0,2,0.0,0.0
1327,Matheus Pereira,181,Dijon,5,Ligue 1,2019,10,0,0,10,0.0,0.0
1328,Stefano Sorrentino,100,Palermo,2,Serie A,2014,35,0,0,0,,0.0
1328,Stefano Sorrentino,100,Palermo,2,Serie A,2015,35,0,0,0,,0.0
1328,Stefano Sorrentino,109,Chievo,2,Serie A,2016,34,0,0,0,,0.0
1328,Stefano Sorrentino,109,Chievo,2,Serie A,2017,38,0,0,0,,0.0
1328,Stefano Sorrentino,109,Chievo,2,Serie A,2018,31,0,0,0,,0.0
1329,Fabrizio Cacciatore,102,Sampdoria,2,Serie A,2014,11,0,0,4,0.0,0.0
1329,Fabrizio Cacciatore,109,Chievo,2,Serie A,2018,8,0,1,1,0.0,0.0
1329,Fabrizio Cacciatore,116,Cagliari,2,Serie A,2018,7,0,2,3,0.0,0.0
1329,Fabrizio Cacciatore,116,Cagliari,2,Serie A,2019,16,0,0,3,0.0,0.0
1330,Alessandro Gamberini,109,Chievo,2,Serie A,2014,20,0,0,6,0.0,0.0
1330,Alessandro Gamberini,109,Chievo,2,Serie A,2015,22,0,1,3,0.0,0.0
1330,Alessandro Gamberini,109,Chievo,2,Serie A,2017,23,0,0,4,0.0,0.0
1331,Dario Dainelli,109,Chievo,2,Serie A,2014,30,0,0,8,0.0,0.0
1331,Dario Dainelli,109,Chievo,2,Serie A,2016,26,0,0,1,0.0,0.0
1331,Dario Dainelli,109,Chievo,2,Serie A,2017,21,0,0,3,0.0,0.0
1332,Massimo Gobbi,109,Chievo,2,Serie A,2015,34,0,1,13,0.0,0.0
1332,Massimo Gobbi,109,Chievo,2,Serie A,2017,24,0,3,6,0.0,0.0
1332,Massimo Gobbi,230,Parma Calcio 1913,2,Serie A,2014,33,0,2,12,0.0,0.0
1332,Massimo Gobbi,230,Parma Calcio 1913,2,Serie A,2018,16,0,1,3,0.0,0.0
1333,Lucas Castro,221,SPAL 2013,2,Serie A,2019,8,0,0,12,0.0,0.0
1334,Perparim Hetemaj,109,Chievo,2,Serie A,2014,32,0,1,25,0.0,0.0
1334,Perparim Hetemaj,109,Chievo,2,Serie A,2016,23,0,0,15,0.0,0.0
1334,Perparim Hetemaj,222,Benevento,2,Serie A,2020,31,0,2,12,0.0,0.0
1335,Nicola Rigoni,109,Chievo,2,Serie A,2017,15,0,0,12,0.0,0.0
1335,Nicola Rigoni,109,Chievo,2,Serie A,2018,24,0,1,22,0.0,0.0
1336,Valter Birsa,109,Chievo,2,Serie A,2014,35,0,1,35,0.0,0.0
1336,Valter Birsa,116,Cagliari,2,Serie A,2018,13,0,0,11,0.0,0.0
1336,Valter Birsa,116,Cagliari,2,Serie A,2019,13,0,0,3,0.0,0.0
1337,Riccardo Meggiorini,109,Chievo,2,Serie A,2017,15,0,0,11,0.0,0.0
1338,Antonio Floro Flores,109,Chievo,2,Serie A,2016,12,0,1,22,0.0,0.0
1339,Mariano Izco,109,Chievo,2,Serie A,2016,25,0,1,12,0.0,0.0
1339,Mariano Izco,115,Crotone,2,Serie A,2017,5,0,0,0,,0.0
1340,Roberto Inglese,230,Parma Calcio 1913,2,Serie A,2020,14,0,2,8,0.0,0.0
1341,Ivan Radovanovic,101,Genoa,2,Serie A,2018,17,0,0,22,0.0,0.0
1341,Ivan Radovanovic,101,Genoa,2,Serie A,2019,19,0,1,16,0.0,0.0
1341,Ivan Radovanovic,101,Genoa,2,Serie A,2020,33,0,0,6,0.0,0.0
1341,Ivan Radovanovic,109,Chievo,2,Serie A,2015,26,0,0,18,0.0,0.0
1341,Ivan Radovanovic,109,Chievo,2,Serie A,2016,35,0,0,27,0.0,0.0
1341,Ivan Radovanovic,109,Chievo,2,Serie A,2018,20,0,0,31,0.0,0.0
1342,Nicolás Spolli,101,Genoa,2,Serie A,2017,21,0,0,6,0.0,0.0
1342,Nicolás Spolli,101,Genoa,2,Serie A,2018,7,0,0,3,0.0,0.0
1342,Nicolás Spolli,109,Chievo,2,Serie A,2015,10,0,0,2,0.0,0.0
1342,Nicolás Spolli,109,Chievo,2,Serie A,2016,21,0,0,8,0.0,0.0
1344,Nicolas Frey,109,Chievo,2,Serie A,2014,31,0,1,2,0.0,0.0
1344,Nicolas Frey,109,Chievo,2,Serie A,2015,19,0,0,1,0.0,0.0
1344,Nicolas Frey,109,Chievo,2,Serie A,2016,15,0,0,2,0.0,0.0
1344,Nicolas Frey,109,Chievo,2,Serie A,2018,5,0,0,0,,0.0
1346,Gennaro Sardo,109,Chievo,2,Serie A,2014,9,0,0,1,0.0,0.0
1348,Vittorio Parigini,113,Torino,2,Serie A,2018,17,0,0,8,0.0,0.0
1348,Vittorio Parigini,222,Benevento,2,Serie A,2017,21,0,0,22,0.0,0.0
1350,Jonathan de Guzmán,132,Eintracht Frankfurt,3,Bundesliga,2017,16,0,3,11,0.0,0.0
1350,Jonathan de Guzmán,132,Eintracht Frankfurt,3,Bundesliga,2019,8,0,1,1,0.0,0.0
1351,Alex Cordaz,115,Crotone,2,Serie A,2016,36,0,0,0,,0.0
1351,Alex Cordaz,115,Crotone,2,Serie A,2017,38,0,0,0,,0.0
1351,Alex Cordaz,115,Crotone,2,Serie A,2020,36,0,0,0,,0.0
1352,Aleandro Rosi,101,Genoa,2,Serie A,2014,7,0,0,3,0.0,0.0
1352,Aleandro Rosi,101,Genoa,2,Serie A,2017,24,0,1,12,0.0,0.0
1352,Aleandro Rosi,110,Fiorentina,2,Serie A,2014,6,0,0,4,0.0,0.0
1352,Aleandro Rosi,112,Frosinone,2,Serie A,2015,27,0,0,15,0.0,0.0
1353,Claiton,115,Crotone,2,Serie A,2016,10,0,1,3,0.0,0.0
1354,Gianmarco Ferrari,104,Sassuolo,2,Serie A,2019,23,0,1,12,0.0,0.0
1354,Gianmarco Ferrari,104,Sassuolo,2,Serie A,2020,34,0,4,25,0.0,0.0
1355,Bruno Martella,115,Crotone,2,Serie A,2016,29,0,0,14,0.0,0.0
1355,Bruno Martella,242,Brescia,2,Serie A,2019,24,0,0,10,0.0,0.0
1356,Lorenzo Crisetig,97,Bologna,2,Serie A,2015,5,0,0,1,0.0,0.0
1356,Lorenzo Crisetig,97,Bologna,2,Serie A,2017,8,0,0,1,0.0,0.0
1356,Lorenzo Crisetig,112,Frosinone,2,Serie A,2018,8,0,0,0,,0.0
1356,Lorenzo Crisetig,115,Crotone,2,Serie A,2016,32,0,1,14,0.0,0.0
1356,Lorenzo Crisetig,116,Cagliari,2,Serie A,2014,28,0,1,11,0.0,0.0
1357,Aniello Salzano,115,Crotone,2,Serie A,2016,7,0,0,3,0.0,0.0
1358,Leonardo Capezzi,102,Sampdoria,2,Serie A,2017,6,0,1,0,,0.0
1358,Leonardo Capezzi,108,Empoli,2,Serie A,2018,12,0,0,13,0.0,0.0
1358,Leonardo Capezzi,115,Crotone,2,Serie A,2016,25,0,0,24,0.0,0.0
1359,Aleksandar Tonev,112,Frosinone,2,Serie A,2015,22,0,1,31,0.0,0.0
1359,Aleksandar Tonev,115,Crotone,2,Serie A,2017,8,0,0,10,0.0,0.0
1360,Diego Falcinelli,97,Bologna,2,Serie A,2018,16,0,1,15,0.0,0.0
1360,Diego Falcinelli,110,Fiorentina,2,Serie A,2017,13,0,1,14,0.0,0.0
1365,Djamel Mesbah,102,Sampdoria,2,Serie A,2014,16,0,0,14,0.0,0.0
1365,Djamel Mesbah,102,Sampdoria,2,Serie A,2015,7,0,0,2,0.0,0.0
1365,Djamel Mesbah,115,Crotone,2,Serie A,2016,10,0,0,2,0.0,0.0
1366,Noe Dussenne,115,Crotone,2,Serie A,2016,8,0,0,3,0.0,0.0
1369,Marcello Trotta,112,Frosinone,2,Serie A,2018,12,0,0,8,0.0,0.0
1370,Federico Ceccherini,94,Verona,2,Serie A,2020,25,0,0,12,0.0,0.0
1370,Federico Ceccherini,110,Fiorentina,2,Serie A,2018,15,0,0,1,0.0,0.0
1370,Federico Ceccherini,110,Fiorentina,2,Serie A,2019,15,0,0,4,0.0,0.0
1371,Mario Sampirisi,115,Crotone,2,Serie A,2017,31,0,0,3,0.0,0.0
1372,Andrea Barberis,115,Crotone,2,Serie A,2016,26,0,3,17,0.0,0.0
1374,José Reina,71,Aston Villa,1,Premier League,2019,12,0,0,0,,0.0
1374,José Reina,96,Lazio,2,Serie A,2020,29,0,0,0,,0.0
1374,José Reina,105,Napoli,2,Serie A,2015,37,0,0,0,,0.0
1374,José Reina,105,Napoli,2,Serie A,2016,37,0,0,0,,0.0
1374,José Reina,105,Napoli,2,Serie A,2017,37,0,0,0,,0.0
1375,Elseid Hysaj,105,Napoli,2,Serie A,2015,37,0,2,11,0.0,0.0
1375,Elseid Hysaj,105,Napoli,2,Serie A,2016,35,0,1,8,0.0,0.0
1375,Elseid Hysaj,105,Napoli,2,Serie A,2017,35,0,1,11,0.0,0.0
1375,Elseid Hysaj,105,Napoli,2,Serie A,2018,27,0,2,13,0.0,0.0
1375,Elseid Hysaj,105,Napoli,2,Serie A,2020,24,0,2,8,0.0,0.0
1375,Elseid Hysaj,108,Empoli,2,Serie A,2014,36,0,2,8,0.0,0.0
1376,Kalidou Koulibaly,105,Napoli,2,Serie A,2015,33,0,0,5,0.0,0.0
1376,Kalidou Koulibaly,105,Napoli,2,Serie A,2019,25,0,0,14,0.0,0.0
1376,Kalidou Koulibaly,105,Napoli,2,Serie A,2020,26,0,0,11,0.0,0.0
1377,Nikola Maksimovic,105,Napoli,2,Serie A,2018,17,0,0,2,0.0,0.0
1377,Nikola Maksimovic,105,Napoli,2,Serie A,2020,17,0,0,5,0.0,0.0
1377,Nikola Maksimovic,113,Torino,2,Serie A,2014,27,0,3,3,0.0,0.0
1377,Nikola Maksimovic,113,Torino,2,Serie A,2015,16,0,1,2,0.0,0.0
1378,Ivan Strinic,102,Sampdoria,2,Serie A,2017,17,0,2,0,,0.0
1378,Ivan Strinic,105,Napoli,2,Serie A,2014,9,0,2,2,0.0,0.0
1378,Ivan Strinic,105,Napoli,2,Serie A,2015,5,0,0,3,0.0,0.0
1378,Ivan Strinic,105,Napoli,2,Serie A,2016,12,0,2,1,0.0,0.0
1379,Allan,72,Everton,1,Premier League,2020,24,0,0,7,0.0,0.0
1380,Amadou Diawara,97,Bologna,2,Serie A,2015,34,0,1,20,0.0,0.0
1380,Amadou Diawara,105,Napoli,2,Serie A,2016,18,0,0,6,0.0,0.0
1380,Amadou Diawara,105,Napoli,2,Serie A,2018,13,0,0,9,0.0,0.0
1381,Marek Hamsik,105,Napoli,2,Serie A,2018,13,0,0,15,0.0,0.0
1382,José Callejón,110,Fiorentina,2,Serie A,2020,20,0,1,8,0.0,0.0
1386,Piotr Zielinski,108,Empoli,2,Serie A,2014,28,0,2,32,0.0,0.0
1387,Faouzi Ghoulam,105,Napoli,2,Serie A,2014,21,0,2,18,0.0,0.0
1387,Faouzi Ghoulam,105,Napoli,2,Serie A,2015,34,0,3,22,0.0,0.0
1387,Faouzi Ghoulam,105,Napoli,2,Serie A,2016,29,0,6,18,0.0,0.0
1387,Faouzi Ghoulam,105,Napoli,2,Serie A,2019,9,0,1,4,0.0,0.0
1387,Faouzi Ghoulam,105,Napoli,2,Serie A,2020,11,0,0,3,0.0,0.0
1388,Rafael Cabral,105,Napoli,2,Serie A,2014,23,0,0,0,,0.0
1389,Jorginho,105,Napoli,2,Serie A,2014,23,0,0,8,0.0,0.0
1389,Jorginho,105,Napoli,2,Serie A,2015,35,0,4,6,0.0,0.0
1389,Jorginho,105,Napoli,2,Serie A,2016,27,0,3,22,0.0,0.0
1390,Marko Rog,105,Napoli,2,Serie A,2016,15,0,0,11,0.0,0.0
1390,Marko Rog,116,Cagliari,2,Serie A,2020,14,0,0,8,0.0,0.0
1390,Marko Rog,138,Sevilla,4,La Liga,2018,10,0,0,2,0.0,0.0
1391,Christian Maggio,105,Napoli,2,Serie A,2014,29,0,2,12,0.0,0.0
1391,Christian Maggio,105,Napoli,2,Serie A,2015,8,0,0,1,0.0,0.0
1391,Christian Maggio,105,Napoli,2,Serie A,2016,7,0,0,1,0.0,0.0
1391,Christian Maggio,105,Napoli,2,Serie A,2017,13,0,0,0,,0.0
1391,Christian Maggio,222,Benevento,2,Serie A,2020,8,0,0,2,0.0,0.0
1392,Luigi Sepe,108,Empoli,2,Serie A,2014,31,0,0,0,,0.0
1392,Luigi Sepe,230,Parma Calcio 1913,2,Serie A,2018,37,0,0,0,,0.0
1392,Luigi Sepe,230,Parma Calcio 1913,2,Serie A,2019,34,0,0,0,,0.0
1392,Luigi Sepe,230,Parma Calcio 1913,2,Serie A,2020,36,0,0,0,,0.0
1394,Lorenzo Tonelli,102,Sampdoria,2,Serie A,2019,9,0,0,5,0.0,0.0
1395,Vlad Chiriches,82,Tottenham,1,Premier League,2014,10,0,0,1,0.0,0.0
1395,Vlad Chiriches,104,Sassuolo,2,Serie A,2019,9,0,0,2,0.0,0.0
1395,Vlad Chiriches,105,Napoli,2,Serie A,2017,7,0,0,3,0.0,0.0
1396,Marco Storari,98,Juventus,2,Serie A,2014,5,0,0,0,,0.0
1396,Marco Storari,116,Cagliari,2,Serie A,2016,15,0,0,0,,0.0
1397,Fabio Pisacane,116,Cagliari,2,Serie A,2017,24,0,0,4,0.0,0.0
1397,Fabio Pisacane,116,Cagliari,2,Serie A,2020,5,0,0,0,,0.0
1398,Bartosz Salamon,112,Frosinone,2,Serie A,2018,20,0,0,11,0.0,0.0
1398,Bartosz Salamon,116,Cagliari,2,Serie A,2016,15,0,0,8,0.0,0.0
1398,Bartosz Salamon,221,SPAL 2013,2,Serie A,2017,22,0,0,11,0.0,0.0
1398,Bartosz Salamon,221,SPAL 2013,2,Serie A,2019,7,0,0,0,,0.0
1399,Bruno Alves,230,Parma Calcio 1913,2,Serie A,2019,33,0,0,24,0.0,0.0
1400,Nicola Murru,102,Sampdoria,2,Serie A,2017,20,0,2,5,0.0,0.0
1400,Nicola Murru,102,Sampdoria,2,Serie A,2018,35,0,5,16,0.0,0.0
1400,Nicola Murru,102,Sampdoria,2,Serie A,2019,28,0,0,8,0.0,0.0
1400,Nicola Murru,113,Torino,2,Serie A,2020,14,0,0,5,0.0,0.0
1400,Nicola Murru,116,Cagliari,2,Serie A,2014,8,0,0,4,0.0,0.0
1400,Nicola Murru,116,Cagliari,2,Serie A,2016,26,0,1,8,0.0,0.0
1401,Panagiotis Tachtsidis,116,Cagliari,2,Serie A,2016,26,0,5,26,0.0,0.0
1401,Panagiotis Tachtsidis,243,Lecce,2,Serie A,2019,28,0,2,27,0.0,0.0
1402,Mauricio Isla,202,Queens Park Rangers,1,Premier League,2014,26,0,2,7,0.0,0.0
1403,Simone Padoin,98,Juventus,2,Serie A,2014,25,0,4,8,0.0,0.0
1403,Simone Padoin,116,Cagliari,2,Serie A,2018,30,0,2,3,0.0,0.0
1405,Marco Borriello,101,Genoa,2,Serie A,2014,8,0,2,5,0.0,0.0
1406,Marco Sau,102,Sampdoria,2,Serie A,2018,5,0,0,0,,0.0
1408,Marco Capuano,112,Frosinone,2,Serie A,2018,27,0,0,7,0.0,0.0
1408,Marco Capuano,115,Crotone,2,Serie A,2017,17,0,0,1,0.0,0.0
1408,Marco Capuano,116,Cagliari,2,Serie A,2014,15,0,0,1,0.0,0.0
1408,Marco Capuano,116,Cagliari,2,Serie A,2017,10,0,0,2,0.0,0.0
1409,Nicolò Barella,116,Cagliari,2,Serie A,2016,28,0,1,18,0.0,0.0
1410,Rafael,94,Verona,2,Serie A,2014,20,0,0,0,,0.0
1410,Rafael,94,Verona,2,Serie A,2015,12,0,0,0,,0.0
1410,Rafael,116,Cagliari,2,Serie A,2016,21,0,0,0,,0.0
1410,Rafael,116,Cagliari,2,Serie A,2017,10,0,0,0,,0.0
1410,Rafael,116,Cagliari,2,Serie A,2019,6,0,0,0,,0.0
1411,Gianni Munari,116,Cagliari,2,Serie A,2016,11,0,0,0,,0.0
1412,Daniele Dessena,116,Cagliari,2,Serie A,2017,17,0,0,2,0.0,0.0
1412,Daniele Dessena,116,Cagliari,2,Serie A,2018,11,0,0,5,0.0,0.0
1414,Niccolò Giannetti,116,Cagliari,2,Serie A,2016,11,0,0,12,0.0,0.0
1414,Niccolò Giannetti,116,Cagliari,2,Serie A,2017,8,0,0,5,0.0,0.0
1415,Luca Bittante,108,Empoli,2,Serie A,2015,16,0,0,2,0.0,0.0
1415,Luca Bittante,116,Cagliari,2,Serie A,2016,5,0,0,1,0.0,0.0
1416,Ciprian Tatarusanu,110,Fiorentina,2,Serie A,2014,9,0,0,0,,0.0
1416,Ciprian Tatarusanu,110,Fiorentina,2,Serie A,2015,37,0,0,0,,0.0
1416,Ciprian Tatarusanu,110,Fiorentina,2,Serie A,2016,35,0,0,0,,0.0
1416,Ciprian Tatarusanu,168,Nantes,5,Ligue 1,2017,37,0,0,0,,0.0
1416,Ciprian Tatarusanu,168,Nantes,5,Ligue 1,2018,27,0,0,0,,0.0
1417,Carlos Salcedo,110,Fiorentina,2,Serie A,2016,18,0,1,3,0.0,0.0
1417,Carlos Salcedo,132,Eintracht Frankfurt,3,Bundesliga,2017,20,0,0,6,0.0,0.0
1417,Carlos Salcedo,132,Eintracht Frankfurt,3,Bundesliga,2018,6,0,0,3,0.0,0.0
1419,Davide Astori,110,Fiorentina,2,Serie A,2015,33,0,0,12,0.0,0.0
1420,Maximiliano Olivera,110,Fiorentina,2,Serie A,2016,18,0,2,0,,0.0
1420,Maximiliano Olivera,110,Fiorentina,2,Serie A,2017,7,0,0,3,0.0,0.0
1422,Borja Valero,106,Inter,2,Serie A,2018,27,0,1,12,0.0,0.0
1422,Borja Valero,110,Fiorentina,2,Serie A,2020,20,0,0,5,0.0,0.0
1424,Federico Bernardeschi,98,Juventus,2,Serie A,2020,27,0,2,13,0.0,0.0
1429,Hrvoje Milic,110,Fiorentina,2,Serie A,2016,17,0,4,5,0.0,0.0
1431,Sebastien De Maio,97,Bologna,2,Serie A,2018,7,0,1,3,0.0,0.0
1431,Sebastien De Maio,99,Udinese,2,Serie A,2019,21,0,0,9,0.0,0.0
1431,Sebastien De Maio,99,Udinese,2,Serie A,2020,15,0,0,6,0.0,0.0
1431,Sebastien De Maio,110,Fiorentina,2,Serie A,2016,6,0,0,1,0.0,0.0
1435,Nenad Tomovic,109,Chievo,2,Serie A,2017,27,0,0,15,0.0,0.0
1435,Nenad Tomovic,110,Fiorentina,2,Serie A,2015,24,0,0,6,0.0,0.0
1435,Nenad Tomovic,110,Fiorentina,2,Serie A,2016,25,0,1,5,0.0,0.0
1435,Nenad Tomovic,221,SPAL 2013,2,Serie A,2019,23,0,1,10,0.0,0.0
1436,Sebastián Cristóforo,110,Fiorentina,2,Serie A,2016,19,0,2,6,0.0,0.0
1436,Sebastián Cristóforo,110,Fiorentina,2,Serie A,2017,7,0,0,2,0.0,0.0
1436,Sebastián Cristóforo,138,Sevilla,4,La Liga,2015,21,0,1,3,0.0,0.0
1436,Sebastián Cristóforo,142,Getafe,4,La Liga,2018,15,0,2,1,0.0,0.0
1436,Sebastián Cristóforo,156,Eibar,4,La Liga,2019,18,0,0,7,0.0,0.0
1437,Ângelo Da Costa,97,Bologna,2,Serie A,2015,5,0,0,0,,0.0
1437,Ângelo Da Costa,97,Bologna,2,Serie A,2016,18,0,0,0,,0.0
1437,Ângelo Da Costa,97,Bologna,2,Serie A,2020,6,0,0,0,,0.0
1438,Vasilis Torosidis,95,Roma,2,Serie A,2015,11,0,0,2,0.0,0.0
1438,Vasilis Torosidis,97,Bologna,2,Serie A,2017,16,0,0,2,0.0,0.0
1439,Domenico Maietta,97,Bologna,2,Serie A,2015,19,0,0,1,0.0,0.0
1439,Domenico Maietta,97,Bologna,2,Serie A,2016,29,0,1,4,0.0,0.0
1439,Domenico Maietta,97,Bologna,2,Serie A,2017,7,0,0,0,,0.0
1439,Domenico Maietta,108,Empoli,2,Serie A,2018,21,0,0,7,0.0,0.0
1440,Filip Helander,97,Bologna,2,Serie A,2017,29,0,0,3,0.0,0.0
1440,Filip Helander,97,Bologna,2,Serie A,2018,20,0,0,10,0.0,0.0
1441,Adam Masina,90,Watford,1,Premier League,2018,14,0,1,3,0.0,0.0
1441,Adam Masina,97,Bologna,2,Serie A,2017,34,0,1,16,0.0,0.0
1442,Saphir Taïder,97,Bologna,2,Serie A,2015,29,0,1,33,0.0,0.0
1442,Saphir Taïder,97,Bologna,2,Serie A,2017,9,0,1,3,0.0,0.0
1443,Ádám Nagy,97,Bologna,2,Serie A,2016,25,0,1,8,0.0,0.0
1443,Ádám Nagy,97,Bologna,2,Serie A,2018,14,0,0,6,0.0,0.0
1445,Simone Verdi,156,Eibar,4,La Liga,2015,9,0,0,6,0.0,0.0
1446,Sergio Floccari,97,Bologna,2,Serie A,2016,5,0,0,2,0.0,0.0
1447,Ladislav Krejci,97,Bologna,2,Serie A,2017,12,0,0,3,0.0,0.0
1447,Ladislav Krejci,97,Bologna,2,Serie A,2018,18,0,3,9,0.0,0.0
1448,Erick Pulgar,97,Bologna,2,Serie A,2015,11,0,0,6,0.0,0.0
1450,Umar Sadiq,97,Bologna,2,Serie A,2016,7,0,1,5,0.0,0.0
1451,Anthony Mounier,97,Bologna,2,Serie A,2016,6,0,0,3,0.0,0.0
1451,Anthony Mounier,107,Atalanta,2,Serie A,2016,6,0,0,5,0.0,0.0
1452,Godfred Donsah,97,Bologna,2,Serie A,2016,13,0,2,9,0.0,0.0
1452,Godfred Donsah,97,Bologna,2,Serie A,2018,6,0,0,2,0.0,0.0
1453,Marios Oikonomou,97,Bologna,2,Serie A,2015,20,0,1,4,0.0,0.0
1453,Marios Oikonomou,97,Bologna,2,Serie A,2016,18,0,0,6,0.0,0.0
1454,Alex Ferrari,97,Bologna,2,Serie A,2015,21,0,0,7,0.0,0.0
1454,Alex Ferrari,102,Sampdoria,2,Serie A,2018,6,0,0,0,,0.0
1454,Alex Ferrari,102,Sampdoria,2,Serie A,2019,12,0,0,4,0.0,0.0
1454,Alex Ferrari,102,Sampdoria,2,Serie A,2020,12,0,1,0,,0.0
1455,Alfred Gomis,163,Rennes,5,Ligue 1,2020,22,0,0,0,,0.0
1455,Alfred Gomis,181,Dijon,5,Ligue 1,2019,19,0,0,0,,0.0
1455,Alfred Gomis,181,Dijon,5,Ligue 1,2020,6,0,0,0,,0.0
1455,Alfred Gomis,221,SPAL 2013,2,Serie A,2017,26,0,0,0,,0.0
1455,Alfred Gomis,221,SPAL 2013,2,Serie A,2018,20,0,0,0,,0.0
1456,Federico Viviani,112,Frosinone,2,Serie A,2018,5,0,0,4,0.0,0.0
1457,Luca Rizzo,97,Bologna,2,Serie A,2015,23,0,2,16,0.0,0.0
1457,Luca Rizzo,97,Bologna,2,Serie A,2016,12,0,0,5,0.0,0.0
1458,Ibrahima Mbaye,97,Bologna,2,Serie A,2015,15,0,0,5,0.0,0.0
1458,Ibrahima Mbaye,97,Bologna,2,Serie A,2016,16,0,1,4,0.0,0.0
1458,Ibrahima Mbaye,97,Bologna,2,Serie A,2019,20,0,3,6,0.0,0.0
1460,Andrea Consigli,104,Sassuolo,2,Serie A,2014,35,0,0,0,,0.0
1460,Andrea Consigli,104,Sassuolo,2,Serie A,2015,37,0,0,0,,0.0
1460,Andrea Consigli,104,Sassuolo,2,Serie A,2016,37,0,0,0,,0.0
